Date,Mean_Daily_Discharge_cfs,Mean_Daily_Discharge_cms
2005-12-25 ,58.6,1.65936721
2005-12-26 ,57.6,1.631050364
2005-12-27 ,60.3,1.707505849
2005-12-28 ,57.2,1.619723625
2005-12-29 ,55.3,1.565921617
2005-12-30 ,38.2,1.08170354
2005-12-31 ,37.4,1.059050063
2006-01-01 ,55.5,1.571584986
2006-01-02 ,65.4,1.851921767
2006-01-03 ,52.4,1.483802761
2006-01-04 ,52.2,1.478139392
2006-01-05 ,58.8,1.66503058
2006-01-06 ,66,1.868911875
2006-01-07 ,62.2,1.761307858
2006-01-08 ,57.7,1.633882048
2006-01-09 ,57.7,1.633882048
2006-01-10 ,57.9,1.639545418
2006-01-11 ,54.5,1.543268139
2006-01-12 ,59.5,1.684852372
2006-01-13 ,61.3,1.735822696
2006-01-14 ,61.3,1.735822696
2006-01-15 ,54.6,1.546099824
2006-01-16 ,43.5,1.231782827
2006-01-17 ,39.4,1.115683756
2006-01-18 ,36.8,1.042059955
2006-01-19 ,35.2,0.996753
2006-01-20 ,31.8,0.900475722
2006-01-21 ,31.5,0.891980668
2006-01-22 ,35.3,0.999584685
2006-01-23 ,34,0.962772784
2006-01-24 ,38.6,1.093030278
2006-01-25 ,36.8,1.042059955
2006-01-26 ,28.2,0.798535074
2006-01-27 ,30.9,0.87499056
2006-01-28 ,44.3,1.254436304
2006-01-29 ,46.3,1.311069997
2006-01-30 ,39.2,1.110020386
2006-01-31 ,35.2,0.996753
2006-02-01 ,42.2,1.194970926
2006-02-02 ,37.1,1.050555009
2006-02-03 ,34.7,0.982594577
2006-02-04 ,38.8,1.098693648
2006-02-05 ,36.9,1.044891639
2006-02-06 ,40,1.132673864
2006-02-07 ,42,1.189307557
2006-02-08 ,36.4,1.030733216
2006-02-09 ,38.1,1.078871855
2006-02-10 ,39.2,1.110020386
2006-02-11 ,34.3,0.971267838
2006-02-12 ,36.4,1.030733216
2006-02-13 ,35.4,1.002416369
2006-02-14 ,31.2,0.883485614
2006-02-15 ,33.4,0.945782676
2006-02-16 ,36.4,1.030733216
2006-02-17 ,27.6,0.781544966
2006-02-18 ,20,0.566336932
2006-02-19 ,26,0.736238011
2006-02-20 ,32,0.906139091
2006-02-21 ,29.3,0.829683605
2006-02-22 ,31.1,0.880653929
2006-02-23 ,25.3,0.716416219
2006-02-24 ,26.1,0.739069696
2006-02-25 ,29.1,0.824020236
2006-02-26 ,30.9,0.87499056
2006-02-27 ,29.7,0.841010344
2006-02-28 ,27.9,0.79004002
2006-03-01 ,30,0.849505398
2006-03-02 ,30,0.849505398
2006-03-03 ,30,0.849505398
2006-03-04 ,28,0.792871705
2006-03-05 ,32,0.906139091
2006-03-06 ,39,1.104357017
2006-03-07 ,32,0.906139091
2006-03-08 ,50.1,1.418674014
2006-03-09 ,42.5,1.20346598
2006-03-10 ,39.8,1.127010494
2006-03-11 ,38.5,1.090198594
2006-03-12 ,48.8,1.381862114
2006-03-13 ,62.5,1.769802912
2006-03-14 ,58.2,1.648040472
2006-03-15 ,53.1,1.503624554
2006-03-16 ,68.7,1.945367361
2006-03-17 ,66.9,1.894397037
2006-03-18 ,69.3,1.962357469
2006-03-19 ,64.6,1.82926829
2006-03-20 ,64.4,1.823604921
2006-03-21 ,71,2.010496108
2006-03-22 ,69.3,1.962357469
2006-03-23 ,64.6,1.82926829
2006-03-24 ,63.3,1.792456389
2006-03-25 ,70.7,2.002001054
2006-03-26 ,66.5,1.883070298
2006-03-27 ,54.8,1.551763193
2006-03-28 ,55.6,1.574416671
2006-03-29 ,39.2,1.110020386
2006-03-30 ,32.8,0.928792568
2006-03-31 ,34.3,0.971267838
2006-04-01 ,26.7,0.756059804
2006-04-02 ,38.7,1.095861963
2006-04-03 ,47.2,1.336555159
2006-04-04 ,36.3,1.027901531
2006-04-05 ,33.5,0.948614361
2006-04-06 ,49,1.387525483
2006-04-07 ,91.2,2.582496409
2006-04-08 ,56.1,1.588575094
2006-04-09 ,69.3,1.962357469
2006-04-10 ,91.6,2.593823148
2006-04-11 ,110,3.114853125
2006-04-12 ,145,4.105942756
2006-04-13 ,160,4.530695455
2006-04-14 ,159,4.502378608
2006-04-15 ,161,4.559012301
2006-04-16 ,169,4.785547074
2006-04-17 ,173,4.89881446
2006-04-18 ,195,5.521785085
2006-04-19 ,200,5.663369318
2006-04-20 ,201,5.691686165
2006-04-21 ,200,5.663369318
2006-04-22 ,206,5.833270398
2006-04-23 ,214,6.059805171
2006-04-24 ,206,5.833270398
2006-04-25 ,213,6.031488324
2006-04-26 ,207,5.861587245
2006-04-27 ,151,4.275843835
2006-04-28 ,97.4,2.758060858
2006-04-29 ,134,3.794457443
2006-04-30 ,143,4.049309063
2006-05-01 ,117,3.313071051
2006-05-02 ,114,3.228120511
2006-05-03 ,119,3.369704744
2006-05-04 ,124,3.511288977
2006-05-05 ,123,3.482972131
2006-05-06 ,117,3.313071051
2006-05-07 ,117,3.313071051
2006-05-08 ,117,3.313071051
2006-05-09 ,119,3.369704744
2006-05-10 ,116,3.284754205
2006-05-11 ,136,3.851091137
2006-05-12 ,117,3.313071051
2006-05-13 ,106,3.001585739
2006-05-14 ,102,2.888318352
2006-05-15 ,143,4.049309063
2006-05-16 ,163,4.615645994
2006-05-17 ,177,5.012081847
2006-05-18 ,175,4.955448154
2006-05-19 ,165,4.672279688
2006-05-20 ,161,4.559012301
2006-05-21 ,163,4.615645994
2006-05-22 ,158,4.474061762
2006-05-23 ,157,4.445744915
2006-05-24 ,180,5.097032387
2006-05-25 ,209,5.918220938
2006-05-26 ,192,5.436834546
2006-05-27 ,187,5.295250313
2006-05-28 ,187,5.295250313
2006-05-29 ,164,4.643962841
2006-05-30 ,108,3.058219432
2006-05-31 ,155,4.389111222
2006-06-01 ,178,5.040398693
2006-06-02 ,195,5.521785085
2006-06-03 ,185,5.23861662
2006-06-04 ,167,4.728913381
2006-06-05 ,177,5.012081847
2006-06-06 ,173,4.89881446
2006-06-07 ,172,4.870497614
2006-06-08 ,173,4.89881446
2006-06-09 ,171,4.842180767
2006-06-10 ,180,5.097032387
2006-06-11 ,166,4.700596534
2006-06-12 ,148,4.190893296
2006-06-13 ,119,3.369704744
2006-06-14 ,133,3.766140597
2006-06-15 ,148,4.190893296
2006-06-16 ,151,4.275843835
2006-06-17 ,148,4.190893296
2006-06-18 ,144,4.077625909
2006-06-19 ,145,4.105942756
2006-06-20 ,142,4.020992216
2006-06-21 ,141,3.992675369
2006-06-22 ,127,3.596239517
2006-06-23 ,124,3.511288977
2006-06-24 ,111,3.143169972
2006-06-25 ,118,3.341387898
2006-06-26 ,115,3.256437358
2006-06-27 ,109,3.086536279
2006-06-28 ,117,3.313071051
2006-06-29 ,122,3.454655284
2006-06-30 ,121,3.426338438
2006-07-01 ,126,3.567922671
2006-07-02 ,121,3.426338438
2006-07-03 ,121,3.426338438
2006-07-04 ,106,3.001585739
2006-07-05 ,85.2,2.41259533
2006-07-06 ,104,2.944952046
2006-07-07 ,85.7,2.426753753
2006-07-08 ,87.3,2.472060707
2006-07-09 ,82.8,2.344634898
2006-07-10 ,113,3.199803665
2006-07-11 ,168,4.757230227
2006-07-12 ,126,3.567922671
2006-07-13 ,114,3.228120511
2006-07-14 ,91.6,2.593823148
2006-07-15 ,102,2.888318352
2006-07-16 ,101,2.860001506
2006-07-17 ,70.6,1.999169369
2006-07-18 ,64.6,1.82926829
2006-07-19 ,82.5,2.336139844
2006-07-20 ,95.3,2.69859548
2006-07-21 ,78.3,2.217209088
2006-07-22 ,85,2.40693196
2006-07-23 ,93.1,2.636298418
2006-07-24 ,71.2,2.016159477
2006-07-25 ,74.1,2.098278332
2006-07-26 ,78.3,2.217209088
2006-07-27 ,128,3.624556364
2006-07-28 ,66.8,1.891565352
2006-07-29 ,65.9,1.86608019
2006-07-30 ,60.5,1.713169219
2006-07-31 ,60.6,1.716000903
2006-08-01 ,62,1.755644489
2006-08-02 ,70.4,1.993506
2006-08-03 ,65,1.840595028
2006-08-04 ,61.8,1.749981119
2006-08-05 ,58.4,1.653703841
2006-08-06 ,66.2,1.874575244
2006-08-07 ,61.9,1.752812804
2006-08-08 ,58.9,1.667862264
2006-08-09 ,59.6,1.687684057
2006-08-10 ,51.9,1.469644338
2006-08-11 ,56,1.585743409
2006-08-12 ,67.8,1.919882199
2006-08-13 ,60.2,1.704674165
2006-08-14 ,49.2,1.393188852
2006-08-15 ,39.2,1.110020386
2006-08-16 ,36.3,1.027901531
2006-08-17 ,39.7,1.12417881
2006-08-18 ,41.9,1.186475872
2006-08-19 ,39.9,1.129842179
2006-08-20 ,42.5,1.20346598
2006-08-21 ,41.2,1.16665408
2006-08-22 ,37.7,1.067545117
2006-08-23 ,41.2,1.16665408
2006-08-24 ,87.8,2.486219131
2006-08-25 ,77.4,2.191723926
2006-08-26 ,44.4,1.257267989
2006-08-27 ,41.4,1.172317449
2006-08-28 ,36.7,1.03922827
2006-08-29 ,44.6,1.262931358
2006-08-30 ,44,1.24594125
2006-08-31 ,45.3,1.282753151
2006-09-01 ,42.5,1.20346598
2006-09-02 ,43.6,1.234614511
2006-09-03 ,47.6,1.347881898
2006-09-04 ,44.3,1.254436304
2006-09-05 ,46,1.302574943
2006-09-06 ,40.2,1.138337233
2006-09-07 ,44.6,1.262931358
2006-09-08 ,44.7,1.265763043
2006-09-09 ,44.5,1.260099673
2006-09-10 ,46,1.302574943
2006-09-11 ,44.5,1.260099673
2006-09-12 ,52.1,1.475307707
2006-09-13 ,59.4,1.682020688
2006-09-14 ,53.5,1.514951293
2006-09-15 ,49.6,1.404515591
2006-09-16 ,56,1.585743409
2006-09-17 ,48.1,1.362040321
2006-09-18 ,44.7,1.265763043
2006-09-19 ,46.8,1.325228421
2006-09-20 ,48.8,1.381862114
2006-09-21 ,40.4,1.144000602
2006-09-22 ,41,1.16099071
2006-09-23 ,43.9,1.243109565
2006-09-24 ,42.4,1.200634296
2006-09-25 ,34.7,0.982594577
2006-09-26 ,31.7,0.897644037
2006-09-27 ,35.4,1.002416369
2006-09-28 ,27.1,0.767386543
2006-09-29 ,28.4,0.804198443
2006-09-30 ,37.8,1.070376801
2006-10-01 ,47.6,1.347881898
2006-10-02 ,47.3,1.339386844
2006-10-03 ,52.5,1.486634446
2006-10-04 ,73.7,2.086951594
2006-10-05 ,63.4,1.795288074
2006-10-06 ,62,1.755644489
2006-10-07 ,74.6,2.112436756
2006-10-08 ,77.4,2.191723926
2006-10-09 ,70.3,1.990674315
2006-10-10 ,68.3,1.934040622
2006-10-11 ,96.4,2.729744011
2006-10-12 ,146,4.134259602
2006-10-13 ,158,4.474061762
2006-10-14 ,160,4.530695455
2006-10-15 ,159,4.502378608
2006-10-16 ,161,4.559012301
2006-10-17 ,169,4.785547074
2006-10-18 ,166,4.700596534
2006-10-19 ,169,4.785547074
2006-10-20 ,169,4.785547074
2006-10-21 ,169,4.785547074
2006-10-22 ,175,4.955448154
2006-10-23 ,172,4.870497614
2006-10-24 ,251,7.107528495
2006-10-25 ,365,10.33564901
2006-10-26 ,361,10.22238162
2006-10-27 ,353,9.995846847
2006-10-28 ,371,10.50555009
2006-10-29 ,380,10.7604017
2006-10-30 ,367,10.3922827
2006-10-31 ,373,10.56218378
2006-11-01 ,369,10.44891639
2006-11-02 ,371,10.50555009
2006-11-03 ,368,10.42059955
2006-11-04 ,350,9.910896307
2006-11-05 ,327,9.259608836
2006-11-06 ,312,8.834856137
2006-11-07 ,296,8.381786591
2006-11-08 ,302,8.551687671
2006-11-09 ,320,9.061390909
2006-11-10 ,334,9.457826762
2006-11-11 ,309,8.749905597
2006-11-12 ,272,7.702182273
2006-11-13 ,302,8.551687671
2006-11-14 ,283,8.013667586
2006-11-15 ,283,8.013667586
2006-11-16 ,301,8.523370824
2006-11-17 ,316,8.948123523
2006-11-18 ,334,9.457826762
2006-11-19 ,313,8.863172983
2006-11-20 ,308,8.72158875
2006-11-21 ,304,8.608321364
2006-11-22 ,287,8.126934972
2006-11-23 ,268,7.588914887
2006-11-24 ,263,7.447330654
2006-11-25 ,296,8.381786591
2006-11-26 ,284,8.041984432
2006-11-27 ,287,8.126934972
2006-11-28 ,277,7.843766506
2006-11-29 ,298,8.438420284
2006-11-30 ,299,8.466737131
2006-12-01 ,308,8.72158875
2006-12-02 ,318,9.004757216
2006-12-03 ,313,8.863172983
2006-12-04 ,310,8.778222444
2006-12-05 ,160,4.530695455
2006-12-06 ,125,3.539605824
2006-12-07 ,62.8,1.778297966
2006-12-08 ,77.4,2.191723926
2006-12-09 ,78,2.208714034
2006-12-10 ,64.1,1.815109867
2006-12-11 ,63,1.783961335
2006-12-12 ,60,1.699010796
2006-12-13 ,48.8,1.381862114
2006-12-14 ,78.9,2.234199196
2006-12-15 ,97.4,2.758060858
2006-12-16 ,95.4,2.701427165
2006-12-17 ,90.1,2.551347878
2006-12-18 ,105,2.973268892
2006-12-19 ,119,3.369704744
2006-12-20 ,117,3.313071051
2006-12-21 ,133,3.766140597
2006-12-22 ,133,3.766140597
2006-12-23 ,130,3.681190057
2006-12-24 ,124,3.511288977
2006-12-25 ,126,3.567922671
2006-12-26 ,121,3.426338438
2006-12-27 ,119,3.369704744
2006-12-28 ,107,3.029902585
2006-12-29 ,116,3.284754205
2006-12-30 ,112,3.171486818
2006-12-31 ,112,3.171486818
2007-01-01 ,122,3.454655284
2007-01-02 ,117,3.313071051
2007-01-03 ,110,3.114853125
2007-01-04 ,110,3.114853125
2007-01-05 ,111,3.143169972
2007-01-06 ,115,3.256437358
2007-01-07 ,113,3.199803665
2007-01-08 ,123,3.482972131
2007-01-09 ,92,2.605149886
2007-01-10 ,80.3,2.273842781
2007-01-11 ,113,3.199803665
2007-01-12 ,112,3.171486818
2007-01-13 ,114,3.228120511
2007-01-14 ,118,3.341387898
2007-01-15 ,125,3.539605824
2007-01-16 ,112,3.171486818
2007-01-17 ,109,3.086536279
2007-01-18 ,111,3.143169972
2007-01-19 ,117,3.313071051
2007-01-20 ,122,3.454655284
2007-01-21 ,122,3.454655284
2007-01-22 ,113,3.199803665
2007-01-23 ,117,3.313071051
2007-01-24 ,118,3.341387898
2007-01-25 ,122,3.454655284
2007-01-26 ,117,3.313071051
2007-01-27 ,115,3.256437358
2007-01-28 ,119,3.369704744
2007-01-29 ,105,2.973268892
2007-01-30 ,96.4,2.729744011
2007-01-31 ,92.5,2.61930831
2007-02-01 ,98.4,2.786377705
2007-02-02 ,87.1,2.466397338
2007-02-03 ,77.6,2.197387296
2007-02-04 ,95.8,2.712753904
2007-02-05 ,104,2.944952046
2007-02-06 ,113,3.199803665
2007-02-07 ,85.2,2.41259533
2007-02-08 ,95.1,2.692932111
2007-02-09 ,96.4,2.729744011
2007-02-10 ,97.4,2.758060858
2007-02-11 ,97.6,2.763724227
2007-02-12 ,137,3.879407983
2007-02-13 ,103,2.916635199
2007-02-14 ,104,2.944952046
2007-02-15 ,121,3.426338438
2007-02-16 ,113,3.199803665
2007-02-17 ,105,2.973268892
2007-02-18 ,100,2.831684659
2007-02-19 ,106,3.001585739
2007-02-20 ,122,3.454655284
2007-02-21 ,115,3.256437358
2007-02-22 ,99,2.803367813
2007-02-23 ,99,2.803367813
2007-02-24 ,110,3.114853125
2007-02-25 ,120,3.398021591
2007-02-26 ,120,3.398021591
2007-02-27 ,130,3.681190057
2007-02-28 ,130,3.681190057
2007-03-01 ,118,3.341387898
2007-03-02 ,109,3.086536279
2007-03-03 ,110,3.114853125
2007-03-04 ,109,3.086536279
2007-03-05 ,106,3.001585739
2007-03-06 ,104,2.944952046
2007-03-07 ,103,2.916635199
2007-03-08 ,109,3.086536279
2007-03-09 ,110,3.114853125
2007-03-10 ,112,3.171486818
2007-03-11 ,110,3.114853125
2007-03-12 ,121,3.426338438
2007-03-13 ,124,3.511288977
2007-03-14 ,120,3.398021591
2007-03-15 ,119,3.369704744
2007-03-16 ,119,3.369704744
2007-03-17 ,119,3.369704744
2007-03-18 ,122,3.454655284
2007-03-19 ,121,3.426338438
2007-03-20 ,119,3.369704744
2007-03-21 ,130,3.681190057
2007-03-22 ,180,5.097032387
2007-03-23 ,190,5.380200852
2007-03-24 ,248,7.022577955
2007-03-25 ,252,7.135845341
2007-03-26 ,318,9.004757216
2007-03-27 ,339,9.599410995
2007-03-28 ,326,9.231291989
2007-03-29 ,316,8.948123523
2007-03-30 ,310,8.778222444
2007-03-31 ,333,9.429509915
2007-04-01 ,310,8.778222444
2007-04-02 ,302,8.551687671
2007-04-03 ,347,9.825945767
2007-04-04 ,276,7.815449659
2007-04-05 ,251,7.107528495
2007-04-06 ,288,8.155251818
2007-04-07 ,323,9.146341449
2007-04-08 ,339,9.599410995
2007-04-09 ,342,9.684361534
2007-04-10 ,345,9.769312074
2007-04-11 ,353,9.995846847
2007-04-12 ,357,10.10911423
2007-04-13 ,375,10.61881747
2007-04-14 ,398,11.27010494
2007-04-15 ,397,11.2417881
2007-04-16 ,392,11.10020386
2007-04-17 ,391,11.07188702
2007-04-18 ,389,11.01525332
2007-04-19 ,397,11.2417881
2007-04-20 ,354,10.02416369
2007-04-21 ,318,9.004757216
2007-04-22 ,314,8.89148983
2007-04-23 ,307,8.693271904
2007-04-24 ,307,8.693271904
2007-04-25 ,301,8.523370824
2007-04-26 ,297,8.410103438
2007-04-27 ,290,8.211885512
2007-04-28 ,298,8.438420284
2007-04-29 ,297,8.410103438
2007-04-30 ,296,8.381786591
2007-05-01 ,278,7.872083353
2007-05-02 ,268,7.588914887
2007-05-03 ,266,7.532281193
2007-05-04 ,267,7.56059804
2007-05-05 ,266,7.532281193
2007-05-06 ,267,7.56059804
2007-05-07 ,267,7.56059804
2007-05-08 ,267,7.56059804
2007-05-09 ,264,7.4756475
2007-05-10 ,264,7.4756475
2007-05-11 ,267,7.56059804
2007-05-12 ,267,7.56059804
2007-05-13 ,267,7.56059804
2007-05-14 ,264,7.4756475
2007-05-15 ,271,7.673865426
2007-05-16 ,258,7.305746421
2007-05-17 ,256,7.249112728
2007-05-18 ,259,7.334063267
2007-05-19 ,261,7.390696961
2007-05-20 ,253,7.164162188
2007-05-21 ,240,6.796043182
2007-05-22 ,218,6.173072557
2007-05-23 ,218,6.173072557
2007-05-24 ,210,5.946537784
2007-05-25 ,188,5.323567159
2007-05-26 ,185,5.23861662
2007-05-27 ,185,5.23861662
2007-05-28 ,178,5.040398693
2007-05-29 ,156,4.417428068
2007-05-30 ,135,3.82277429
2007-05-31 ,90.9,2.574001355
2007-06-01 ,115,3.256437358
2007-06-02 ,124,3.511288977
2007-06-03 ,141,3.992675369
2007-06-04 ,104,2.944952046
2007-06-05 ,116,3.284754205
2007-06-06 ,69.6,1.970852523
2007-06-07 ,97.4,2.758060858
2007-06-08 ,106,3.001585739
2007-06-09 ,71.2,2.016159477
2007-06-10 ,57.1,1.61689194
2007-06-11 ,55,1.557426563
2007-06-12 ,49.4,1.398852222
2007-06-13 ,44.6,1.262931358
2007-06-14 ,46.3,1.311069997
2007-06-15 ,53.6,1.517782977
2007-06-16 ,57.7,1.633882048
2007-06-17 ,57.7,1.633882048
2007-06-18 ,51.3,1.45265423
2007-06-19 ,41.7,1.180812503
2007-06-20 ,35.3,0.999584685
2007-06-21 ,51.9,1.469644338
2007-06-22 ,40.9,1.158159026
2007-06-23 ,35,0.991089631
2007-06-24 ,53.6,1.517782977
2007-06-25 ,34.8,0.985426261
2007-06-26 ,24.1,0.682436003
2007-06-27 ,37.6,1.064713432
2007-06-28 ,32.6,0.923129199
2007-06-29 ,25.5,0.722079588
2007-06-30 ,33.6,0.951446045
2007-07-01 ,34.5,0.976931207
2007-07-02 ,30.1,0.852337082
2007-07-03 ,39,1.104357017
2007-07-04 ,32.5,0.920297514
2007-07-05 ,30.7,0.86932719
2007-07-06 ,36.7,1.03922827
2007-07-07 ,38.1,1.078871855
2007-07-08 ,36.9,1.044891639
2007-07-09 ,26.6,0.753228119
2007-07-10 ,26,0.736238011
2007-07-11 ,25,0.707921165
2007-07-12 ,22.9,0.648455787
2007-07-13 ,26.3,0.744733065
2007-07-14 ,28.1,0.795703389
2007-07-15 ,24.6,0.696594426
2007-07-16 ,24.3,0.688099372
2007-07-17 ,23.4,0.66261421
2007-07-18 ,27.2,0.770218227
2007-07-19 ,31.5,0.891980668
2007-07-20 ,45,1.274258097
2007-07-21 ,51.8,1.466812653
2007-07-22 ,38.7,1.095861963
2007-07-23 ,44.8,1.268594727
2007-07-24 ,29.4,0.83251529
2007-07-25 ,28.3,0.801366759
2007-07-26 ,25.3,0.716416219
2007-07-27 ,32.3,0.914634145
2007-07-28 ,35.5,1.005248054
2007-07-29 ,33.5,0.948614361
2007-07-30 ,25.3,0.716416219
2007-07-31 ,23.6,0.66827758
2007-08-01 ,22.5,0.637129048
2007-08-02 ,19.3,0.546515139
2007-08-03 ,22.6,0.639960733
2007-08-04 ,25.2,0.713584534
2007-08-05 ,25.1,0.710752849
2007-08-06 ,13.9,0.393604168
2007-08-07 ,16.5,0.467227969
2007-08-08 ,14.3,0.404930906
2007-08-09 ,21.6,0.611643886
2007-08-10 ,15.2,0.430416068
2007-08-11 ,17.6,0.4983765
2007-08-12 ,20.4,0.57766367
2007-08-13 ,15.8,0.447406176
2007-08-14 ,22.2,0.628633994
2007-08-15 ,20.4,0.57766367
2007-08-16 ,39.5,1.11851544
2007-08-17 ,63.1,1.78679302
2007-08-18 ,89.3,2.528694401
2007-08-19 ,107,3.029902585
2007-08-20 ,156,4.417428068
2007-08-21 ,259,7.334063267
2007-08-22 ,230,6.512874716
2007-08-23 ,240,6.796043182
2007-08-24 ,304,8.608321364
2007-08-25 ,287,8.126934972
2007-08-26 ,220,6.22970625
2007-08-27 ,230,6.512874716
2007-08-28 ,279,7.900400199
2007-08-29 ,276,7.815449659
2007-08-30 ,276,7.815449659
2007-08-31 ,287,8.126934972
2007-09-01 ,296,8.381786591
2007-09-02 ,292,8.268519205
2007-09-03 ,292,8.268519205
2007-09-04 ,290,8.211885512
2007-09-05 ,291,8.240202358
2007-09-06 ,287,8.126934972
2007-09-07 ,293,8.296836051
2007-09-08 ,288,8.155251818
2007-09-09 ,288,8.155251818
2007-09-10 ,292,8.268519205
2007-09-11 ,289,8.183568665
2007-09-12 ,281,7.957033892
2007-09-13 ,281,7.957033892
2007-09-14 ,281,7.957033892
2007-09-15 ,282,7.985350739
2007-09-16 ,280,7.928717046
2007-09-17 ,314,8.89148983
2007-09-18 ,271,7.673865426
2007-09-19 ,270,7.64554858
2007-09-20 ,267,7.56059804
2007-09-21 ,280,7.928717046
2007-09-22 ,302,8.551687671
2007-09-23 ,297,8.410103438
2007-09-24 ,294,8.325152898
2007-09-25 ,300,8.495053978
2007-09-26 ,299,8.466737131
2007-09-27 ,299,8.466737131
2007-09-28 ,269,7.617231733
2007-09-29 ,159,4.502378608
2007-09-30 ,114,3.228120511
2007-10-01 ,126,3.567922671
2007-10-02 ,98.5,2.789209389
2007-10-03 ,104,2.944952046
2007-10-04 ,106,3.001585739
2007-10-05 ,106,3.001585739
2007-10-06 ,111,3.143169972
2007-10-07 ,112,3.171486818
2007-10-08 ,117,3.313071051
2007-10-09 ,163,4.615645994
2007-10-10 ,189,5.351884006
2007-10-11 ,188,5.323567159
2007-10-12 ,193,5.465151392
2007-10-13 ,195,5.521785085
2007-10-14 ,198,5.606735625
2007-10-15 ,202,5.720003012
2007-10-16 ,207,5.861587245
2007-10-17 ,209,5.918220938
2007-10-18 ,207,5.861587245
2007-10-19 ,209,5.918220938
2007-10-20 ,212,6.003171478
2007-10-21 ,214,6.059805171
2007-10-22 ,219,6.201389404
2007-10-23 ,221,6.258023097
2007-10-24 ,221,6.258023097
2007-10-25 ,222,6.286339943
2007-10-26 ,223,6.31465679
2007-10-27 ,224,6.342973637
2007-10-28 ,225,6.371290483
2007-10-29 ,227,6.427924176
2007-10-30 ,226,6.39960733
2007-10-31 ,228,6.456241023
2007-11-01 ,224,6.342973637
2007-11-02 ,226,6.39960733
2007-11-03 ,225,6.371290483
2007-11-04 ,226,6.39960733
2007-11-05 ,226,6.39960733
2007-11-06 ,221,6.258023097
2007-11-07 ,222,6.286339943
2007-11-08 ,222,6.286339943
2007-11-09 ,221,6.258023097
2007-11-10 ,224,6.342973637
2007-11-11 ,224,6.342973637
2007-11-12 ,222,6.286339943
2007-11-13 ,224,6.342973637
2007-11-14 ,222,6.286339943
2007-11-15 ,214,6.059805171
2007-11-16 ,215,6.088122017
2007-11-17 ,212,6.003171478
2007-11-18 ,212,6.003171478
2007-11-19 ,211,5.974854631
2007-11-20 ,221,6.258023097
2007-11-21 ,214,6.059805171
2007-11-22 ,214,6.059805171
2007-11-23 ,216,6.116438864
2007-11-24 ,215,6.088122017
2007-11-25 ,215,6.088122017
2007-11-26 ,234,6.626142103
2007-11-27 ,266,7.532281193
2007-11-28 ,269,7.617231733
2007-11-29 ,259,7.334063267
2007-11-30 ,252,7.135845341
2007-12-01 ,252,7.135845341
2007-12-02 ,257,7.277429574
2007-12-03 ,252,7.135845341
2007-12-04 ,250,7.079211648
2007-12-05 ,247,6.994261108
2007-12-06 ,250,7.079211648
2007-12-07 ,248,7.022577955
2007-12-08 ,242,6.852676875
2007-12-09 ,247,6.994261108
2007-12-10 ,246,6.965944262
2007-12-11 ,246,6.965944262
2007-12-12 ,243,6.880993722
2007-12-13 ,244,6.909310568
2007-12-14 ,241,6.824360029
2007-12-15 ,244,6.909310568
2007-12-16 ,240,6.796043182
2007-12-17 ,243,6.880993722
2007-12-18 ,242,6.852676875
2007-12-19 ,240,6.796043182
2007-12-20 ,241,6.824360029
2007-12-21 ,191,5.408517699
2007-12-22 ,166,4.700596534
2007-12-23 ,169,4.785547074
2007-12-24 ,160,4.530695455
2007-12-25 ,161,4.559012301
2007-12-26 ,161,4.559012301
2007-12-27 ,156,4.417428068
2007-12-28 ,158,4.474061762
2007-12-29 ,160,4.530695455
2007-12-30 ,157,4.445744915
2007-12-31 ,158,4.474061762
2008-01-01 ,162,4.587329148
2008-01-02 ,157,4.445744915
2008-01-03 ,160,4.530695455
2008-01-04 ,161,4.559012301
2008-01-05 ,163,4.615645994
2008-01-06 ,167,4.728913381
2008-01-07 ,175,4.955448154
2008-01-08 ,166,4.700596534
2008-01-09 ,164,4.643962841
2008-01-10 ,165,4.672279688
2008-01-11 ,164,4.643962841
2008-01-12 ,165,4.672279688
2008-01-13 ,165,4.672279688
2008-01-14 ,165,4.672279688
2008-01-15 ,167,4.728913381
2008-01-16 ,168,4.757230227
2008-01-17 ,169,4.785547074
2008-01-18 ,167,4.728913381
2008-01-19 ,165,4.672279688
2008-01-20 ,165,4.672279688
2008-01-21 ,170,4.813863921
2008-01-22 ,168,4.757230227
2008-01-23 ,169,4.785547074
2008-01-24 ,165,4.672279688
2008-01-25 ,167,4.728913381
2008-01-26 ,169,4.785547074
2008-01-27 ,163,4.615645994
2008-01-28 ,170,4.813863921
2008-01-29 ,170,4.813863921
2008-01-30 ,166,4.700596534
2008-01-31 ,168,4.757230227
2008-02-01 ,167,4.728913381
2008-02-02 ,169,4.785547074
2008-02-03 ,167,4.728913381
2008-02-04 ,170,4.813863921
2008-02-05 ,166,4.700596534
2008-02-06 ,169,4.785547074
2008-02-07 ,164,4.643962841
2008-02-08 ,166,4.700596534
2008-02-09 ,164,4.643962841
2008-02-10 ,150,4.247526989
2008-02-11 ,157,4.445744915
2008-02-12 ,167,4.728913381
2008-02-13 ,167,4.728913381
2008-02-14 ,169,4.785547074
2008-02-15 ,166,4.700596534
2008-02-16 ,167,4.728913381
2008-02-17 ,179,5.06871554
2008-02-18 ,169,4.785547074
2008-02-19 ,166,4.700596534
2008-02-20 ,167,4.728913381
2008-02-21 ,169,4.785547074
2008-02-22 ,165,4.672279688
